"","0","0.00015625","0.0003125","0.00046875","0.000625","0.00078125","0.0009375","0.00109375","0.00125","0.00140625","0.0015625","0.00171875","0.001875","0.00203125","0.0021875","0.00234375","0.0025","0.00265625","0.0028125","0.00296875","0.003125","0.00328125","0.0034375","0.00359375","0.00375","0.00390625","0.0040625","0.00421875","0.004375","0.00453125","0.0046875","0.00484375","0.005"
"0",0.9551875,0.954875,0.954875,0.9546875,0.9545,0.9548125,0.95475,0.954875,0.9551875,0.954875,0.955,0.9545,0.9545625,0.9544375,0.9544375,0.9543125,0.9544375,0.9545625,0.9545,0.954625,0.954625,0.9545625,0.9545625,0.9545,0.9546875,0.9545625,0.954625,0.954375,0.954125,0.95425,0.95425,0.95425,0.9541875
"0.0625",0.9551875,0.9548125,0.9549375,0.9545625,0.95475,0.9549375,0.955,0.9553125,0.9551875,0.955125,0.9554375,0.9551875,0.955,0.954875,0.955,0.9550625,0.955125,0.9550625,0.9550625,0.95525,0.9553125,0.95525,0.9551875,0.9554375,0.9553125,0.955125,0.9551875,0.9549375,0.9550625,0.9549375,0.95475,0.9546875,0.9544375
"0.125",0.9551875,0.9548125,0.954875,0.9546875,0.95475,0.9549375,0.955125,0.9554375,0.955125,0.95525,0.95525,0.95575,0.9556875,0.9555625,0.9555,0.955625,0.955625,0.9555625,0.9555,0.955625,0.9554375,0.95525,0.955125,0.9548125,0.9545625,0.954625,0.9545625,0.9545,0.9545,0.95475,0.9546875,0.9545625,0.9544375
"0.1875",0.9551875,0.954875,0.95475,0.9548125,0.954625,0.9551875,0.9550625,0.955125,0.9551875,0.9555,0.955625,0.9558125,0.95575,0.95575,0.9556875,0.955625,0.955625,0.9555,0.955375,0.9555,0.955,0.95475,0.9548125,0.9546875,0.9545,0.9544375,0.954625,0.9545,0.9545,0.9541875,0.95425,0.9541875,0.9540625
"0.25",0.9551875,0.9549375,0.9549375,0.95475,0.9548125,0.955125,0.9549375,0.955125,0.9553125,0.95525,0.955625,0.9555625,0.9554375,0.9554375,0.955375,0.9551875,0.9549375,0.954875,0.954875,0.9546875,0.9545,0.954625,0.9548125,0.95475,0.9545625,0.95425,0.954125,0.954,0.954125,0.9540625,0.9539375,0.9538125,0.953625
"0.3125",0.9551875,0.9549375,0.955125,0.9548125,0.9549375,0.9550625,0.954875,0.955125,0.9551875,0.955375,0.955375,0.955375,0.9554375,0.9553125,0.9551875,0.955125,0.9550625,0.9546875,0.9544375,0.954625,0.954625,0.9545,0.9543125,0.9544375,0.9541875,0.9541875,0.9539375,0.954,0.954,0.9539375,0.95375,0.9536875,0.9534375
"0.375",0.9551875,0.954875,0.9550625,0.9549375,0.9551875,0.9548125,0.954875,0.9551875,0.9555625,0.9555625,0.9554375,0.9551875,0.9551875,0.9553125,0.955,0.95475,0.9545625,0.9546875,0.9546875,0.9544375,0.954375,0.954625,0.9545625,0.9546875,0.9545,0.95425,0.9543125,0.9540625,0.9536875,0.953375,0.953375,0.9533125,0.9531875
"0.4375",0.9551875,0.9549375,0.9550625,0.9550625,0.9551875,0.9551875,0.955,0.9556875,0.9555625,0.9555625,0.9554375,0.9555625,0.9551875,0.954875,0.9549375,0.9548125,0.9548125,0.954625,0.954625,0.9549375,0.954875,0.95475,0.95475,0.9541875,0.953875,0.9535625,0.953375,0.9531875,0.9530625,0.952875,0.95275,0.9519375,0.951625
"0.5",0.9551875,0.954875,0.955,0.95525,0.9550625,0.9553125,0.9550625,0.9555625,0.95575,0.955375,0.955375,0.9551875,0.9550625,0.9549375,0.954875,0.954875,0.954625,0.9548125,0.9550625,0.95475,0.95425,0.9541875,0.9539375,0.9535625,0.953125,0.9530625,0.9529375,0.9526875,0.95225,0.952125,0.95175,0.9515,0.9515
"0.5625",0.9551875,0.9549375,0.955,0.955125,0.9550625,0.9551875,0.9553125,0.9555,0.9555,0.955625,0.9553125,0.95525,0.9549375,0.95475,0.9549375,0.95475,0.9549375,0.95475,0.954375,0.954375,0.9540625,0.9534375,0.953125,0.9528125,0.952625,0.952375,0.9524375,0.95225,0.95175,0.9516875,0.951375,0.950875,0.9508125
"0.625",0.9551875,0.955,0.955,0.9550625,0.9550625,0.955375,0.9555,0.9556875,0.9556875,0.9554375,0.9548125,0.954875,0.9548125,0.954875,0.95475,0.9549375,0.9548125,0.9543125,0.954,0.9535625,0.9531875,0.952875,0.9526875,0.9523125,0.9521875,0.952,0.9514375,0.951375,0.9511875,0.951,0.950625,0.9503125,0.9501875
"0.6875",0.9551875,0.955,0.9549375,0.955,0.955125,0.95525,0.9556875,0.9556875,0.9554375,0.9549375,0.954875,0.954875,0.9550625,0.9546875,0.95475,0.9544375,0.9541875,0.9536875,0.95325,0.9530625,0.9526875,0.952375,0.952375,0.951875,0.95175,0.9515625,0.9510625,0.9509375,0.9505,0.9500625,0.949875,0.94975,0.9495
"0.75",0.9551875,0.954875,0.9549375,0.9549375,0.955375,0.9555,0.9555625,0.95575,0.954875,0.954625,0.954875,0.95475,0.95475,0.95475,0.9544375,0.9541875,0.95375,0.95325,0.9529375,0.95275,0.9525,0.9521875,0.952,0.951625,0.9510625,0.950875,0.950625,0.9501875,0.94975,0.9495625,0.949375,0.948875,0.9488125
"0.8125",0.9551875,0.9548125,0.954875,0.955125,0.95525,0.9555,0.955375,0.95525,0.954875,0.95475,0.954875,0.955,0.955,0.9546875,0.9545,0.9538125,0.9533125,0.953125,0.9531875,0.952375,0.9523125,0.9518125,0.9513125,0.951125,0.950875,0.9503125,0.9498125,0.949375,0.9490625,0.9489375,0.9486875,0.9484375,0.948
"0.875",0.9551875,0.9549375,0.9549375,0.9551875,0.9553125,0.9553125,0.9555625,0.9548125,0.9546875,0.9549375,0.955,0.9549375,0.9549375,0.9545,0.9541875,0.9536875,0.9531875,0.9531875,0.9525625,0.952125,0.9518125,0.951125,0.9509375,0.95025,0.950125,0.9495,0.9491875,0.949125,0.94875,0.948375,0.947875,0.9478125,0.9471875
"0.9375",0.9551875,0.9549375,0.9550625,0.95525,0.955375,0.9551875,0.9554375,0.95475,0.9548125,0.9550625,0.955125,0.955,0.954875,0.95425,0.9538125,0.953375,0.9530625,0.9525,0.9521875,0.9515,0.9510625,0.9508125,0.95025,0.9498125,0.94925,0.9490625,0.94875,0.948125,0.94775,0.94775,0.94725,0.946625,0.9465
"1",0.9551875,0.954875,0.9550625,0.955375,0.955375,0.955125,0.9550625,0.95475,0.95475,0.9550625,0.9550625,0.954875,0.9545625,0.9539375,0.9534375,0.953125,0.9525,0.952375,0.9514375,0.951125,0.950625,0.9500625,0.949875,0.94925,0.948875,0.9479375,0.9478125,0.9476875,0.9471875,0.94675,0.9465625,0.9461875,0.9458125
